,S_1_ID,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
1150,371,49.961904,-112.139634,371,49.96220152562863,-112.14272548325236,371,37709513.6618829,371,48333.0,50.0,-112.0,498415313.3195158,48333,9267600.264530184,0.2457629219943495,0.018594132276568046,0.2457629219943495,0.018594132276568063
1151,372,50.019329,-112.086235,372,50.0169586021762,-112.08924253137415,372,60508694.84637449,372,48332.0,50.0,-112.25,498415313.3195158,48332,5313483.744919164,0.08781355734757734,0.01066075540402364,0.08781355734757733,0.01066016230487636
1152,372,50.019329,-112.086235,372,50.0169586021762,-112.08924253137415,372,60508694.84637449,372,48333.0,50.0,-112.0,498415313.3195158,48333,55195211.10145534,0.9121864426524229,0.11074140305571172,0.9121864426524227,0.11074140305571181
1154,373,50.122451,-112.224669,373,50.12256177545082,-112.23327500646604,373,109617814.68712015,373,48333.0,50.0,-112.0,498415313.3195158,48333,15869952.59390727,0.14477530535711322,0.03184082063653133,0.14477530535711317,0.03184082063653136
1153,373,50.122451,-112.224669,373,50.12256177545082,-112.23327500646604,373,109617814.68712015,373,48332.0,50.0,-112.25,498415313.3195158,48332,45695583.55887047,0.41686274889987934,0.09168174078467109,0.4168627488998792,0.09167664017404643
1155,373,50.122451,-112.224669,373,50.12256177545082,-112.23327500646604,373,109617814.68712015,373,47851.0,50.25,-112.25,495847430.9524609,47851,48052278.53434246,0.4383619457430079,0.09690940304367424,0.4383619457430077,0.096907251633932
1158,374,50.062196,-111.980938,374,50.06911115867694,-111.97873908928905,374,161721505.68741307,374,47852.0,50.25,-112.0,495847430.9524609,47852,5871023.925185877,0.03630329745095135,0.011840383873540243,0.036303297450951386,0.012355175569010942
1157,374,50.062196,-111.980938,374,50.06911115867694,-111.97873908928905,374,161721505.68741307,374,48333.0,50.0,-112.0,498415313.3195158,48333,155850481.76222703,0.9636967025490476,0.31269200122331914,0.9636967025490486,0.3126920012233194
1160,375,49.912445,-112.072445,375,49.89850852545867,-112.077774329158,375,114103330.81351967,375,48814.0,49.75,-112.0,500973365.3872812,48814,31088982.5142682,0.27246340919773204,0.0620571564522889,0.27246340919773215,0.06271398895656528
1162,375,49.912445,-112.072445,375,49.89850852545867,-112.077774329158,375,114103330.81351967,375,48333.0,50.0,-112.0,498415313.3195158,48333,71495534.75649194,0.626585869551327,0.1434457025012367,0.6265858695513272,0.14344570250123684
1161,375,49.912445,-112.072445,375,49.89850852545867,-112.077774329158,375,114103330.81351967,375,48332.0,50.0,-112.25,498415313.3195158,48332,6908274.908823899,0.06054402496027192,0.013860478850085524,0.06054402496027194,0.01385970773791989
1159,375,49.912445,-112.072445,375,49.89850852545867,-112.077774329158,375,114103330.81351967,375,48813.0,49.75,-112.25,500973365.3872811,48813,4610538.633935597,0.04040669629066877,0.009203161190757888,0.04040669629066879,0.00920316119075789
1166,376,49.802183,-112.074287,376,49.798019066768624,-112.07852435021091,376,88429802.02914503,376,48333.0,50.0,-112.0,498415313.3195158,48333,1149212.0175802764,0.012995754725330207,0.002305731759978166,0.012995754725330202,0.002305731759978168
1163,376,49.802183,-112.074287,376,49.798019066768624,-112.07852435021091,376,88429802.02914503,376,48813.0,49.75,-112.25,500973365.3872811,48813,16509526.31936804,0.1866964070995745,0.03295489832399619,0.1866964070995744,0.032954898323996194
1164,376,49.802183,-112.074287,376,49.798019066768624,-112.07852435021091,376,88429802.02914503,376,48814.0,49.75,-112.0,500973365.3872812,48814,70771063.69219676,0.8003078381750958,0.1412671183376918,0.8003078381750954,0.14276233404550454
1167,377,49.813111,-111.993612,377,49.80270477682652,-111.994818952358,377,74220102.09584503,377,48814.0,49.75,-112.0,500973365.3872812,48814,71377686.74296354,0.9617028908258453,0.1424780071646813,0.9617028908258455,0.14398603930151044
1168,377,49.813111,-111.993612,377,49.80270477682652,-111.994818952358,377,74220102.09584503,377,48333.0,50.0,-112.0,498415313.3195158,48333,2842415.352881472,0.03829710917415453,0.005702905342034111,0.038297109174154534,0.005702905342034117
1169,378,49.901011,-111.98935,378,49.90276153500479,-111.98666335286852,378,18123101.020288236,378,48333.0,50.0,-112.0,498415313.3195158,48333,18123101.020288236,1.0,0.03636144503583938,1.0,0.036361445035839414
1171,379,49.742797,-111.916635,379,49.74075933510035,-111.9209585629736,379,299879500.308417,379,48814.0,49.75,-112.0,500973365.3872812,48814,207932190.17180073,0.6933858098267762,0.4150563773206929,0.6933858098267758,0.41944946484382223
1173,379,49.742797,-111.916635,379,49.74075933510035,-111.9209585629736,379,299879500.308417,379,48333.0,50.0,-112.0,498415313.3195158,48333,10830327.827557262,0.03611559915372207,0.021729524631628513,0.03611559915372205,0.021729524631628534
1175,379,49.742797,-111.916635,379,49.74075933510035,-111.9209585629736,379,299879500.308417,379,49295.0,49.5,-112.0,503521541.13079906,49295,30131369.815431137,0.1004782580484559,0.0598412726251248,0.10047825804845584,0.4524969980261712
1170,379,49.742797,-111.916635,379,49.74075933510035,-111.9209585629736,379,299879500.308417,379,48815.0,49.75,-111.75,500973365.38724244,48815,50985612.4936281,0.1700203329710465,0.10177310016115775,0.17002033297104638,0.10336224485559481
1177,380,50.418679,-111.925384,380,50.40623437391601,-111.9325459066996,380,225750767.48926693,380,47852.0,50.25,-112.0,495847430.9524609,47852,54195246.15728032,0.24006671941816088,0.10929822920162767,0.24006671941816088,0.11405025593687469
1178,380,50.418679,-111.925384,380,50.40623437391601,-111.9325459066996,380,225750767.48926693,380,47372.0,50.5,-111.75,493269764.55680233,47372,20128675.40804681,0.08916326456787708,0.04080662723394817,0.08916326456787708,0.05276759734987097
1179,380,50.418679,-111.925384,380,50.40623437391601,-111.9325459066996,380,225750767.48926693,380,47371.0,50.5,-112.0,493269764.5568404,47371,135138058.45247564,0.5986161639911174,0.27396379864045656,0.5986161639911174,0.5336059161723384
1176,380,50.418679,-111.925384,380,50.40623437391601,-111.9325459066996,380,225750767.48926693,380,47853.0,50.25,-111.75,495847430.9524226,47853,16288787.47146416,0.07215385202284459,0.032850402068589316,0.07215385202284459,0.03287119924411251
1182,381,50.449758,-111.81224,381,50.463488210854834,-111.81263195933793,381,145443932.88406566,381,47372.0,50.5,-111.75,493269764.55680233,47372,129240258.50444646,0.8885916101255646,0.2620072580782799,0.8885916101255641,0.3388051018712125
1180,381,50.449758,-111.81224,381,50.463488210854834,-111.81263195933793,381,145443932.88406566,381,47853.0,50.25,-111.75,495847430.9524226,47853,2863440.13239328,0.019687587344573168,0.005774841117747027,0.019687587344573154,0.005778497096876097
1183,381,50.449758,-111.81224,381,50.463488210854834,-111.81263195933793,381,145443932.88406566,381,47371.0,50.5,-112.0,493269764.5568404,47371,13340234.247226018,0.0917208025298629,0.027044500202056877,0.09172080252986284,0.052675227089695104
1184,382,50.346816,-111.721714,382,50.35224772235714,-111.72812635493644,382,62706984.848711535,382,47853.0,50.25,-111.75,495847430.9524226,47853,49999460.17657749,0.7973507305000784,0.1008363804175382,0.7973507305000794,0.10090021865910032
1185,382,50.346816,-111.721714,382,50.35224772235714,-111.72812635493644,382,62706984.848711535,382,47372.0,50.5,-111.75,493269764.55680233,47372,12707524.672133965,0.20264926949992035,0.025761815511947183,0.2026492694999206,0.033312949392817634
1186,383,49.922386,-111.783196,383,49.92164334545031,-111.78215708851145,383,7332965.6794880405,383,48334.0,50.0,-111.75,498415313.3194773,48334,7332965.6794880405,1.0,0.014712560957748325,1.0,0.014712560957748318
1187,384,49.982325,-111.825697,384,49.98196682272416,-111.82796301498179,384,142051282.4326622,384,48334.0,50.0,-111.75,498415313.3194773,48334,110587975.89164665,0.7785074094214506,0.22187916971315302,0.7785074094214504,0.2218791697131529
1188,384,49.982325,-111.825697,384,49.98196682272416,-111.82796301498179,384,142051282.4326622,384,48333.0,50.0,-112.0,498415313.3195158,48333,31463306.54101558,0.22149259057854973,0.0631266851162047,0.22149259057854967,0.06312668511620476
1189,385,49.882699,-111.746616,385,49.87334571549749,-111.75248150652845,385,94556775.09740935,385,48815.0,49.75,-111.75,500973365.38724244,48815,51820510.37821069,0.5480359321140856,0.10343965160334316,0.5480359321140861,0.10505481880646043
1190,385,49.882699,-111.746616,385,49.87334571549749,-111.75248150652845,385,94556775.09740935,385,48334.0,50.0,-111.75,498415313.3194773,48334,42736264.71919857,0.4519640678859134,0.08574428509142779,0.4519640678859138,0.08574428509142774
1192,386,50.034473,-111.756302,386,50.0385066048706,-111.75049238352078,386,133320158.5722782,386,48333.0,50.0,-112.0,498415313.3195158,48333,4640078.663764117,0.03480402898897352,0.009309663125838858,0.034804028988973536,0.009309663125838866
1191,386,50.034473,-111.756302,386,50.0385066048706,-111.75049238352078,386,133320158.5722782,386,48334.0,50.0,-111.75,498415313.3194773,48334,128680079.90851402,0.965195971011026,0.2581784236352944,0.9651959710110265,0.2581784236352943
1194,387,49.999066,-111.600245,387,49.99308322645102,-111.59795699377874,387,127169460.98216541,387,48334.0,50.0,-111.75,498415313.3194773,48334,40238876.85980034,0.3164193395884846,0.0807336287318439,0.31641933958848456,0.08073362873184387
1193,387,49.999066,-111.600245,387,49.99308322645102,-111.59795699377874,387,127169460.98216541,387,48335.0,50.0,-111.5,498415313.3194774,48335,86930584.12236509,0.6835806604115156,0.17441395117538008,0.6835806604115154,0.2469683420208727
1196,388,50.478983,-111.702194,388,50.48929484818835,-111.70413868316275,388,146112009.21982208,388,47372.0,50.5,-111.75,493269764.55680233,47372,144919432.97785172,0.9918379314038714,0.29379346432891607,0.9918379314038714,0.37990827178274444
1195,388,50.478983,-111.702194,388,50.48929484818835,-111.70413868316275,388,146112009.21982208,388,47853.0,50.25,-111.75,495847430.9524226,47853,1192576.2419703647,0.008162068596128617,0.002405127399126919,0.008162068596128617,0.0024066500549705474
1200,389,50.191426,-111.578133,389,50.19559060094294,-111.56633527254755,389,219389999.5432446,389,47853.0,50.25,-111.75,495847430.9524226,47853,35325124.16542115,0.16101519777093629,0.07124192233399038,0.16101519777093642,0.07128702469713029
1199,389,50.191426,-111.578133,389,50.19559060094294,-111.56633527254755,389,219389999.5432446,389,47854.0,50.25,-111.5,495847430.95242256,47854,175733393.30766687,0.8010091329300885,0.35441021237141146,0.8010091329300891,0.48212765165838
1197,389,50.191426,-111.578133,389,50.19559060094294,-111.56633527254755,389,219389999.5432446,389,48335.0,50.0,-111.5,498415313.3194774,48335,8331482.070156424,0.0379756692989745,0.01671594320541283,0.03797566929897453,0.023669601834802205
1204,390,50.180349,-111.914381,390,50.18171123337129,-111.9326269773024,390,426911579.66638243,390,47851.0,50.25,-112.25,495847430.9524609,47851,1623493.2218248288,0.0038028793294703697,0.003274178951993966,0.003802879329470368,0.0032741062645119065
1205,390,50.180349,-111.914381,390,50.18171123337129,-111.9326269773024,390,426911579.66638243,390,47853.0,50.25,-111.75,495847430.9524226,47853,58533121.71184564,0.13710830181178824,0.11804663704602714,0.13710830181178818,0.11812137088415316
1203,390,50.180349,-111.914381,390,50.18171123337129,-111.9326269773024,390,426911579.66638243,390,48333.0,50.0,-112.0,498415313.3195158,48333,13657045.370628037,0.03199033715904491,0.027400934533231336,0.031990337159044896,0.02740093453323136
1202,390,50.180349,-111.914381,390,50.18171123337129,-111.9326269773024,390,426911579.66638243,390,48334.0,50.0,-111.75,498415313.3194773,48334,63706460.231781766,0.14922635802375353,0.12781802350231322,0.14922635802375347,0.12781802350231317
1201,390,50.180349,-111.914381,390,50.18171123337129,-111.9326269773024,390,426911579.66638243,390,48332.0,50.0,-112.25,498415313.3195158,48332,928084.8262419538,0.0021739509314018185,0.0018620712515046514,0.0021739509314018177,0.0018619676572630064
1206,390,50.180349,-111.914381,390,50.18171123337129,-111.9326269773024,390,426911579.66638243,390,47852.0,50.25,-112.0,495847430.9524609,47852,288463374.3040604,0.6756981727445416,0.58175833189245,0.6756981727445412,0.6070517988296478
1207,391,50.345966,-111.626858,391,50.33959549235427,-111.62477131814089,391,80667290.53186463,391,47854.0,50.25,-111.5,495847430.95242256,47854,37452180.53336522,0.46427963907590425,0.07553166194977992,0.4642796390759053,0.10275071521793287
1208,391,50.345966,-111.626858,391,50.33959549235427,-111.62477131814089,391,80667290.53186463,391,47853.0,50.25,-111.75,495847430.9524226,47853,29679993.04315558,0.3679309525269303,0.05985710763116452,0.36793095252693114,0.05989500241160334
1209,391,50.345966,-111.626858,391,50.33959549235427,-111.62477131814089,391,80667290.53186463,391,47372.0,50.5,-111.75,493269764.55680233,47372,13254887.263355244,0.16431551346229226,0.026871477264098317,0.16431551346229264,0.03474786789750969
1210,391,50.345966,-111.626858,391,50.33959549235427,-111.62477131814089,391,80667290.53186463,391,47373.0,50.5,-111.5,493269764.5568024,47373,280229.69198839524,0.003473894934870793,0.0005681063631381879,0.0034738949348708014,0.0007028369360816017
1211,392,49.670785,-111.786469,392,49.672861444636396,-111.77887140451429,392,62582932.650613815,392,48815.0,49.75,-111.75,500973365.38724244,48815,61780541.07811998,0.9871787476471675,0.1233210093521935,0.9871787476471682,0.1252466157001807
1213,392,49.670785,-111.786469,392,49.672861444636396,-111.77887140451429,392,62582932.650613815,392,49296.0,49.5,-111.75,503521541.1307602,49296,113336.71065943108,0.0018109843348531457,0.0002250881072633167,0.001810984334853147,0.001164878069178559
1212,392,49.670785,-111.786469,392,49.672861444636396,-111.77887140451429,392,62582932.650613815,392,48814.0,49.75,-112.0,500973365.3872812,48814,689054.8618343662,0.011010268017978667,0.0013754321276175775,0.011010268017978674,0.0013899901347918157
1215,393,49.623652,-111.724332,393,49.61887672866655,-111.72825828334666,393,105951141.42585783,393,48815.0,49.75,-111.75,500973365.38724244,48815,45741997.47716509,0.4317272741150626,0.09130624627480433,0.43172727411506245,0.09273195539250641
1216,393,49.623652,-111.724332,393,49.61887672866655,-111.72825828334666,393,105951141.42585783,393,49296.0,49.5,-111.75,503521541.1307602,49296,60209143.94869278,0.5682727258849378,0.11957610356347592,0.5682727258849376,0.6188313648928977
1219,394,50.276197,-111.758202,394,50.27339712636553,-111.77096658680043,394,209696792.98279577,394,47852.0,50.25,-112.0,495847430.9524609,47852,2951954.8214867716,0.014077253063803221,0.005953353062284573,0.014077253063803218,0.006212190676791138
1218,394,50.276197,-111.758202,394,50.27339712636553,-111.77096658680043,394,209696792.98279577,394,47853.0,50.25,-111.75,495847430.9524226,47853,206634682.77256736,0.9853974390038496,0.41673036880651765,0.9853974390038494,0.41699419555079364
1217,394,50.276197,-111.758202,394,50.27339712636553,-111.77096658680043,394,209696792.98279577,394,47854.0,50.25,-111.5,495847430.95242256,47854,110155.38874168311,0.0005253079323474471,0.00022215581218218054,0.000525307932347447,0.0003022132441189628
1220,395,50.194078,-111.744985,395,50.19137690625949,-111.74473480973315,395,89432860.01590613,395,47853.0,50.25,-111.75,495847430.9524226,47853,89432860.01590613,1.0,0.1803636651784677,1.0,0.18047785114169856
1223,396,50.497061,-111.621886,396,50.50839338352912,-111.62090138400436,396,135959954.77935013,396,47372.0,50.5,-111.75,493269764.55680233,47372,61208230.47082513,0.4501930775878837,0.12408672671397177,0.45019307758788407,0.16045821170584462
1221,396,50.497061,-111.621886,396,50.50839338352912,-111.62090138400436,396,135959954.77935013,396,47854.0,50.25,-111.5,495847430.95242256,47854,417660.588117183,0.003071938268845454,0.0008423167330219733,0.0030719382688454565,0.001145859160567465
1224,396,50.497061,-111.621886,396,50.50839338352912,-111.62090138400436,396,135959954.77935013,396,47373.0,50.5,-111.5,493269764.5568024,47373,74334063.72040771,0.54673498414327,0.150696574291749,0.5467349841432705,0.18643536743390293
